id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
cVgaf5yAQgvVlz1L4EROMw,hotel-1908-lisboa,Hotel 1908,https://s3-media2.fl.yelpcdn.com/bphoto/ff81fBIniZqm0IOfg_-GqA/o.jpg,False,https://www.yelp.com/biz/hotel-1908-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,7,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.7,"{'latitude': 38.7207961265291, 'longitude': -9.13531264669046}",[],,"{'address1': 'Av. Alm. Reis 6', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1150-041', 'country': 'PT', 'state': '11', 'display_address': ['Av. Alm. Reis 6', '1150-041 Lisbon', 'Portugal']}",,,2197.9818578204963
VDqVJhqbM-ot8rhvJY6N-g,hotel-star-inn-lisbon-lisboa,Hotel Star inn Lisbon,https://s3-media3.fl.yelpcdn.com/bphoto/g_93unVSlvJSD3wijgvBnw/o.jpg,False,https://www.yelp.com/biz/hotel-star-inn-lisbon-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,15,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.2,"{'latitude': 38.7707945, 'longitude': -9.12548}",[],,"{'address1': 'R. C, 125', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1749-125', 'country': 'PT', 'state': '11', 'display_address': ['R. C, 125', '1749-125 Lisbon', 'Portugal']}",+351218425700,+351 21 842 5700,4374.04933263148
hLOIMUqiZpYmXq7Re_vhCg,the-lumiares-hotel-e-spa-lisboa,The Lumiares Hotel & Spa,https://s3-media3.fl.yelpcdn.com/bphoto/Fe0imvxZ3OsQcFsp8DzEJQ/o.jpg,False,https://www.yelp.com/biz/the-lumiares-hotel-e-spa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,8,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.713872, 'longitude': -9.144452}",[],,"{'address1': 'R. do Diário de Notícias, 142', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1200-146', 'country': 'PT', 'state': '11', 'display_address': ['R. do Diário de Notícias, 142', '1200-146 Lisbon', 'Portugal']}",+351211160200,+351 21 116 0200,2563.388654691334
jZB4itjaySaxsJredM-QUg,hf-fénix-urban-lisboa-3,HF Fénix Urban,https://s3-media2.fl.yelpcdn.com/bphoto/aqRlALUGDtXft71PVAPwvg/o.jpg,False,https://www.yelp.com/biz/hf-f%C3%A9nix-urban-lisboa-3?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,"{'latitude': 38.728685, 'longitude': -9.148878}",[],€€€,"{'address1': 'Av. António Augusto de Aguiar, 14', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1050-016', 'country': 'PT', 'state': '11', 'display_address': ['Av. António Augusto de Aguiar, 14', '1050-016 Lisbon', 'Portugal']}",+351213515000,+351 21 351 5000,872.2639722030532
fQ5jbSMa2Mu2ozdDhKmx6Q,holiday-inn-express-lisboa-2,Holiday Inn Express,https://s3-media3.fl.yelpcdn.com/bphoto/-pHhYETcbsMVvlthTsM5ZA/o.jpg,False,https://www.yelp.com/biz/holiday-inn-express-lisboa-2?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,5,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.7224590187567, 'longitude': -9.15038488805294}",[],€€,"{'address1': 'R. Alexandre Herculano, 40', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1250-011', 'country': 'PT', 'state': '11', 'display_address': ['R. Alexandre Herculano, 40', '1250-011 Lisbon', 'Portugal']}",+351244551260,+351 244 551 260,1547.0123137023957
KNBeo2aSxXtuMLJy9nkldg,internacional-design-hotel-lisboa,Internacional Design Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/DSXPw888d0qhuPTLWgD2Kw/o.jpg,False,https://www.yelp.com/biz/internacional-design-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,14,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.4,"{'latitude': 38.71305, 'longitude': -9.13843}",[],€€€€,"{'address1': 'R. da Betesga, 3', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1100-090', 'country': 'PT', 'state': '11', 'display_address': ['R. da Betesga, 3', '1100-090 Lisbon', 'Portugal']}",+351213240990,+351 21 324 0990,2808.3009979195986
fU7Bg--A-3ndcgslmVMA7A,holiday-inn-express-lisboa,Holiday Inn Express,https://s3-media2.fl.yelpcdn.com/bphoto/FAWvRcxjAeATY71OdmSmZA/o.jpg,False,https://www.yelp.com/biz/holiday-inn-express-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 38.785994, 'longitude': -9.120448}",[],€€€,"{'address1': 'R. Guiné, 18', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '2685-334', 'country': 'PT', 'state': '11', 'display_address': ['R. Guiné, 18', '2685-334 Lisbon', 'Portugal']}",+351210080800,+351 21 008 0800,6118.508472016314
3twhTZpt-FdKNUw3pOti6A,radisson-blu-lisboa-lisboa,Radisson Blu Lisboa,https://s3-media3.fl.yelpcdn.com/bphoto/-0MfDnEajmOfpUcGBg5soA/o.jpg,False,https://www.yelp.com/biz/radisson-blu-lisboa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,14,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'airport_shuttles', 'title': 'Airport Shuttles'}]",2.6,"{'latitude': 38.7595589, 'longitude': -9.1537167}",[],€€,"{'address1': 'Avenida Marechal Craveiro Lopes, 390', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1749-009', 'country': 'PT', 'state': '11', 'display_address': ['Avenida Marechal Craveiro Lopes, 390', '1749-009 Lisbon', 'Portugal']}",+351210045000,+351 21 004 5000,2590.351525240485
UMno67AjmqSKXX6xY5TmMA,sana-metropolitan-hotel-lisboa-2,SANA Metropolitan Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/6ixuNvSqxzWKXQuER_zFRQ/o.jpg,False,https://www.yelp.com/biz/sana-metropolitan-hotel-lisboa-2?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,9,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.7,"{'latitude': 38.7454451129965, 'longitude': -9.15989809893509}",[],€€€,"{'address1': 'R. Soeiro Pereira Gomes, 2', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1600-198', 'country': 'PT', 'state': '11', 'display_address': ['R. Soeiro Pereira Gomes, 2', '1600-198 Lisbon', 'Portugal']}",+351217982500,+351 21 798 2500,1274.7751503992806
MnYLrGHe8ajtDWkDFa3O6A,browns-boutique-hotel-lisboa,Brown's Boutique Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/VgLHL-QRQi2ko0x8Yg7mTw/o.jpg,False,https://www.yelp.com/biz/browns-boutique-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.3,"{'latitude': 38.710927, 'longitude': -9.138282}",[],,"{'address1': 'R. da Vitória, 88', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-619', 'country': 'PT', 'state': '11', 'display_address': ['R. da Vitória, 88', '1100-619 Lisbon', 'Portugal']}",+351213420078,+351 21 342 0078,3033.792711561535
gLS7NknLeHkeQWA28xmtyw,holiday-inn-lisboa,Holiday Inn,https://s3-media2.fl.yelpcdn.com/bphoto/hMigVmYVSfhUVibdc-xyAA/o.jpg,False,https://www.yelp.com/biz/holiday-inn-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,8,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.3,"{'latitude': 38.738228, 'longitude': -9.141406}",[],€€,"{'address1': 'Av. Antonio Jose De Almeida, 28', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1000-044', 'country': 'PT', 'state': '11', 'display_address': ['Av. Antonio Jose De Almeida, 28', '1000-044 Lisbon', 'Portugal']}",+351210044000,+351 21 004 4000,851.1837041329475
VBEE8AojX0VPAjJ54Cn2ig,hotel-h10-lisboa,Hotel H10,https://s3-media3.fl.yelpcdn.com/bphoto/Bwh6dCz-83mF4MGbxBTvJQ/o.jpg,False,https://www.yelp.com/biz/hotel-h10-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,8,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.6,"{'latitude': 38.7265172783164, 'longitude': -9.14702408015728}",[],€€,"{'address1': 'Av. Duque de Loulé, 81', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1050-088', 'country': 'PT', 'state': '11', 'display_address': ['Av. Duque de Loulé, 81', '1050-088 Lisbon', 'Portugal']}",+351213182000,+351 21 318 2000,1146.1252967476078
LlxwyFGwEW9IpRaDIXWefw,my-story-ouro-lisboa,My Story Ouro,https://s3-media1.fl.yelpcdn.com/bphoto/rQxmUthzzjKTrn1XJqcC1A/o.jpg,False,https://www.yelp.com/biz/my-story-ouro-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,18,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.7,"{'latitude': 38.7099419, 'longitude': -9.1381798}",[],€€,"{'address1': 'Rua Áurea, 100', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-063', 'country': 'PT', 'state': '11', 'display_address': ['Rua Áurea, 100', '1100-063 Lisbon', 'Portugal']}",+351213400340,+351 21 340 0340,3138.9143714108445
OBD52Csk5Lw5dgEYve2Ydw,bessahotel-liberdade-lisboa-3,BessaHotel Liberdade,https://s3-media4.fl.yelpcdn.com/bphoto/i_10nkaNUlIjg_Wr5NIFMQ/o.jpg,False,https://www.yelp.com/biz/bessahotel-liberdade-lisboa-3?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,10,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.3,"{'latitude': 38.7169390017093, 'longitude': -9.14339166074797}",[],€€€,"{'address1': 'Av. da Liberdade, 29', 'address2': None, 'address3': '', 'city': 'Lisbon', 'zip_code': '1250-139', 'country': 'PT', 'state': '11', 'display_address': ['Av. da Liberdade, 29', '1250-139 Lisbon', 'Portugal']}",+351213210500,+351 21 321 0500,2256.780643902747
hA7Hy6TujgtRZNgx1kZhDQ,almalusa-lisboa,AlmaLusa,https://s3-media2.fl.yelpcdn.com/bphoto/K6Twdq29FG1qTXeDwPVHrw/o.jpg,False,https://www.yelp.com/biz/almalusa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,9,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.1,"{'latitude': 38.708272, 'longitude': -9.139711}",[],,"{'address1': 'Praça do Munícipio, 20', 'address2': '', 'address3': None, 'city': 'Lisbon', 'zip_code': '1100-365', 'country': 'PT', 'state': '11', 'display_address': ['Praça do Munícipio, 20', '1100-365 Lisbon', 'Portugal']}",+351212697440,+351 21 269 7440,3271.79834525905
tNkH0rj1ElRB6LIskSZQrA,holiday-inn-express-carnaxide,Holiday Inn Express,https://s3-media4.fl.yelpcdn.com/bphoto/qaP1X4RoEjFCFvDg6qQmng/o.jpg,False,https://www.yelp.com/biz/holiday-inn-express-carnaxide?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,1,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 38.7222866389809, 'longitude': -9.21753063797951}",[],€€,"{'address1': 'R. da Quinta do Paizinho, 11', 'address2': '', 'address3': '', 'city': 'Carnaxide', 'zip_code': '2790-236', 'country': 'PT', 'state': '11', 'display_address': ['R. da Quinta do Paizinho, 11', '2790-236 Carnaxide', 'Portugal']}",+351124009200,+351 124009200,5986.008314470043
fAP3R5sOEZPbSmpm3p4XzQ,hotel-mundial-lisboa-2,Hotel Mundial,https://s3-media1.fl.yelpcdn.com/bphoto/bRMosU1SBppcIXvztJtteA/o.jpg,False,https://www.yelp.com/biz/hotel-mundial-lisboa-2?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,26,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.4,"{'latitude': 38.714926, 'longitude': -9.136812}",[],€€,"{'address1': 'Praça Martim Moniz, 2', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-341', 'country': 'PT', 'state': '11', 'display_address': ['Praça Martim Moniz, 2', '1100-341 Lisbon', 'Portugal']}",+351218842000,+351 21 884 2000,2679.9170253349953
vGjfnemXAsRkzLWF8_YpLw,solar-do-castelo-lisboa,Solar do Castelo,https://s3-media2.fl.yelpcdn.com/bphoto/csFttsN5JfCy8bmq-E3SQQ/o.jpg,False,https://www.yelp.com/biz/solar-do-castelo-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'hotels', 'title': 'Hotels'}]",5.0,"{'latitude': 38.713105, 'longitude': -9.133467}",[],€€€,"{'address1': 'R. das Cozinhas, 2', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-181', 'country': 'PT', 'state': '11', 'display_address': ['R. das Cozinhas, 2', '1100-181 Lisbon', 'Portugal']}",+351218806050,+351 21 880 6050,2997.1881885759003
B7aWwEPmGZWdW3oed6bA6A,hotel-portugal-lisboa,Hotel Portugal,https://s3-media4.fl.yelpcdn.com/bphoto/m5Q3_EKY2i2zkvPPZR244Q/o.jpg,False,https://www.yelp.com/biz/hotel-portugal-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,13,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.2,"{'latitude': 38.7144439, 'longitude': -9.1367034}",[],€€,"{'address1': 'Rua João das Regras, 4', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1100-294', 'country': 'PT', 'state': '11', 'display_address': ['Rua João das Regras, 4', '1100-294 Lisbon', 'Portugal']}",+351218842120,+351 21 884 2120,2731.9565514289015
qLN6VZB2fUukrEqMfUdRfA,hotel-nh-lisboa-campo-grande-lisboa,Hotel NH Lisboa Campo Grande,https://s3-media1.fl.yelpcdn.com/bphoto/0QeR4NzhCx_S8OtY9yXPxw/o.jpg,False,https://www.yelp.com/biz/hotel-nh-lisboa-campo-grande-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'latitude': 38.748724, 'longitude': -9.149642}",[],€€,"{'address1': 'Campo Grande, 7', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1700-087', 'country': 'PT', 'state': '11', 'display_address': ['Campo Grande, 7', '1700-087 Lisbon', 'Portugal']}",+351217917600,+351 21 791 7600,1378.7212135895893
ZWb3O242ppcifr7mkX0XXA,epic-sana-lisboa-hotel-lisboa-2,Epic Sana Lisboa Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/b0aOzaBr6iAxXvu-tBQcFA/o.jpg,False,https://www.yelp.com/biz/epic-sana-lisboa-hotel-lisboa-2?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,17,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.4,"{'latitude': 38.72453, 'longitude': -9.15854}",[],€€€,"{'address1': 'Av. Engenheiro Duarte Pacheco, 15', 'address2': None, 'address3': None, 'city': 'Lisbon', 'zip_code': '1070-100', 'country': 'PT', 'state': '11', 'display_address': ['Av. Engenheiro Duarte Pacheco, 15', '1070-100 Lisbon', 'Portugal']}",+351211597300,+351 21 159 7300,1468.537599804671
HCZj5nOjNSmSKwHydBRwnw,hotel-borges-chiado-lisboa,Hotel Borges Chiado,https://s3-media2.fl.yelpcdn.com/bphoto/SO627tvu7_7QQIlwBJU7lg/o.jpg,False,https://www.yelp.com/biz/hotel-borges-chiado-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,5,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.0,"{'latitude': 38.710692, 'longitude': -9.141924}",[],€€,"{'address1': 'R. Garrett, 108', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1200-205', 'country': 'PT', 'state': '11', 'display_address': ['R. Garrett, 108', '1200-205 Lisbon', 'Portugal']}",+351210456400,+351 21 045 6400,2959.5931670994723
KYqeFglUCBFl6haPhoSnug,hf-fénix-lisboa-lisboa,HF Fénix Lisboa,https://s3-media1.fl.yelpcdn.com/bphoto/_0fR7waaVzweekTMvTn-qg/o.jpg,False,https://www.yelp.com/biz/hf-f%C3%A9nix-lisboa-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,7,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.7,"{'latitude': 38.7249780699456, 'longitude': -9.15112548783566}",[],€€€,"{'address1': 'Praça Marquês de Pombal, 8', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1269-133', 'country': 'PT', 'state': '11', 'display_address': ['Praça Marquês de Pombal, 8', '1269-133 Lisbon', 'Portugal']}",+351213716677,+351 21 371 6677,1266.317931742022
fqcQXRz10yK6u-NAS-p1lQ,casa-do-barao-lisboa,Casa do Barao,https://s3-media2.fl.yelpcdn.com/bphoto/lnDmVssbDCUrJBFgR3IaLA/o.jpg,False,https://www.yelp.com/biz/casa-do-barao-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}]",5.0,"{'latitude': 38.7098999, 'longitude': -9.1443396}",[],,"{'address1': 'Rua da Emenda, 84', 'address2': None, 'address3': '', 'city': 'Lisbon', 'zip_code': '1200-170', 'country': 'PT', 'state': '11', 'display_address': ['Rua da Emenda, 84', '1200-170 Lisbon', 'Portugal']}",+351967944143,+351 967 944 143,2998.7024125672747
hd5mo2R3uo3lRAcIIzgMTA,valverde-hotel-lisboa,Valverde Hotel,https://s3-media4.fl.yelpcdn.com/bphoto/4mltdpHwHjs47MzQNfu6qA/o.jpg,False,https://www.yelp.com/biz/valverde-hotel-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,7,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.4,"{'latitude': 38.7196635725252, 'longitude': -9.14433238264552}",[],€€€,"{'address1': 'Av. da Liberdade, 164', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1250-146', 'country': 'PT', 'state': '11', 'display_address': ['Av. da Liberdade, 164', '1250-146 Lisbon', 'Portugal']}",+351210940300,+351 21 094 0300,1943.192250086867
e6NP1PBZxat0wrbXTfZUqg,hotel-açores-lisboa,Hotel Açores,https://s3-media1.fl.yelpcdn.com/bphoto/X5IRJK_D0-ZMbsVB9VrDLw/o.jpg,False,https://www.yelp.com/biz/hotel-a%C3%A7ores-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,4,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'active', 'title': 'Active Life'}]",3.8,"{'latitude': 38.7376151, 'longitude': -9.1597088}",[],€€€,"{'address1': 'Avenida Columbano Bordalo Pinheiro, 3', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1070-060', 'country': 'PT', 'state': '11', 'display_address': ['Avenida Columbano Bordalo Pinheiro, 3', '1070-060 Lisbon', 'Portugal']}",+351217222920,+351 21 722 2920,774.4607617131211
DLZsjWaKWdfKnYfkfwpnWQ,hotel-do-chiado-lisboa,Hotel do Chiado,https://s3-media4.fl.yelpcdn.com/bphoto/t26ertfFuB96jcg9j-i1Zw/o.jpg,False,https://www.yelp.com/biz/hotel-do-chiado-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,11,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'latitude': 38.710703, 'longitude': -9.139492}",[],€€€,"{'address1': 'R. Nova do Almada, 114', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1200-290', 'country': 'PT', 'state': '11', 'display_address': ['R. Nova do Almada, 114', '1200-290 Lisbon', 'Portugal']}",+351213256100,+351 21 325 6100,3020.959316022523
wfVzs2-GS_Ah-zQkAa8PZg,altis-belém-hotel-e-spa-lisboa-2,Altis Belém Hotel & Spa,https://s3-media1.fl.yelpcdn.com/bphoto/OVKDltlUPXraGydGlSptBQ/o.jpg,False,https://www.yelp.com/biz/altis-bel%C3%A9m-hotel-e-spa-lisboa-2?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,10,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.6934314838451, 'longitude': -9.21078906761469}",[],€€€,"{'address1': 'Doca do Bom Sucesso', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1400-048', 'country': 'PT', 'state': '11', 'display_address': ['Doca do Bom Sucesso', '1400-048 Lisbon', 'Portugal']}",+351210400200,+351 21 040 0200,7054.657684074539
Tu6tNjeu37DxhTvIZVnFeQ,hotel-da-estrela-lisboa,Hotel da Estrela,https://s3-media3.fl.yelpcdn.com/bphoto/FzLJyog_Zq0eiCSh3odErA/o.jpg,False,https://www.yelp.com/biz/hotel-da-estrela-lisboa?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,10,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.3,"{'latitude': 38.7174566, 'longitude': -9.1595007}",[],€€,"{'address1': 'Rua Saraiva de Carvalho, 35', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1250-242', 'country': 'PT', 'state': '11', 'display_address': ['Rua Saraiva de Carvalho, 35', '1250-242 Lisbon', 'Portugal']}",+351211900100,+351 21 190 0100,2230.281581662971
RJ-gwHATiSQoXF0HJoPUMA,hotel-nh-collection-lisboa-liberdade-lisboa-2,Hotel NH Collection Lisboa Liberdade,https://s3-media2.fl.yelpcdn.com/bphoto/dbz1Apom1AdTHmaKxWKFAA/o.jpg,False,https://www.yelp.com/biz/hotel-nh-collection-lisboa-liberdade-lisboa-2?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,8,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 38.720236, 'longitude': -9.144889}",[],€€€,"{'address1': 'Av. da Liberdade, 180 B', 'address2': '', 'address3': '', 'city': 'Lisbon', 'zip_code': '1250-146', 'country': 'PT', 'state': '11', 'display_address': ['Av. da Liberdade, 180 B', '1250-146 Lisbon', 'Portugal']}",+351213514060,+351 21 351 4060,1868.3510997124788
vOVGNz4HYJ8S09X41eZaPQ,hotel-meliã-aldeia-dos-capuchos-almada,Hotel MELIÃ Aldeia dos Capuchos,https://s3-media2.fl.yelpcdn.com/bphoto/JPApyQfijEnEK5xE7nTnkg/o.jpg,False,https://www.yelp.com/biz/hotel-meli%C3%A3-aldeia-dos-capuchos-almada?adjust_creative=eyY_X0k6PMB2bu6EM1dXdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eyY_X0k6PMB2bu6EM1dXdw,2,"[{'alias': 'realestateagents', 'title': 'Real Estate Agents'}, {'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 38.648201, 'longitude': -9.2242498}",[],,"{'address1': 'L. Aldeia dos Capuchos', 'address2': None, 'address3': None, 'city': 'Almada', 'zip_code': '2825-008', 'country': 'PT', 'state': '15', 'display_address': ['L. Aldeia dos Capuchos', '2825-008 Almada', 'Portugal']}",+351212909000,+351 21 290 9000,11703.630962638297
